"","Fire_ID","City","State_name","State_id","County","Year","Ignition_method","Cause","Fire_size","Fire_size_m2","Fire_size_hectares","Wind_direction","Population","Pop_density","Countrywide_biomass","Vegetation_type","Eco_areakm2","Latitude","Longitude"
"7396",1840022297,"Moore","Montana","MT","Fergus",1996,"Campfire","Human",10,40468.6,4.04686,3.203517,177,233,8.190001,"Grassland",82061.98,46.975,-114.255
"7397",1840017571,"Bodega Bay","California","CA","Sonoma",1997,"Lightning","Lightning",0.2,809.372,0.0809372,2.438586,665,30,0,"Conifer",53086.11,38.325,-119.5733
"7398",1840017565,"El Dorado Hills","California","CA","El Dorado",1997,"Miscellaneous","Human",0.1,404.686,0.0404686,2.4739,46593,371,1347.03,"Conifer",53086.11,38.675,-120.115
"7399",1840024602,"Madison","California","CA","Yolo",1997,"Miscellaneous","Human",0.1,404.686,0.0404686,2.4739,581,145,1347.03,"Conifer",53086.11,38.675,-120.115
"7400",1840018973,"Tusayan","Arizona","AZ","Coconino",1997,"Lightning","Lightning",0.1,404.686,0.0404686,4.136658,580,13,307.17,"Conifer",82548.2,35.955,-112.075
"7401",1840020498,"Monrovia","California","CA","Los Angeles",1997,"Miscellaneous","Human",0.1,404.686,0.0404686,3.219537,36331,1028,409.0499,"Conifer",12012.44,34.165,-116.8483
"7402",1840024923,"Ribera","New Mexico","NM","San Miguel",1998,"Lightning","Lightning",0.1,404.686,0.0404686,3.123709,552,84,231.4799,"Riparian",2170.405,35.37,-107.5317
"7403",1840024923,"Ribera","New Mexico","NM","San Miguel",1998,"Lightning","Lightning",0.1,404.686,0.0404686,3.15581,552,84,359.64,"Conifer",2253.146,35.37,-108.45
"7404",1840023123,"Normangee","Texas","TX","Leon",1998,"Arson","Human",12,48562.32,4.856232,3.214591,706,244,802.6199,"Riparian",151719.5,31.03,-94.39167
"7405",1840019944,"Mosier","Oregon","OR","Wasco",1998,"Lightning","Lightning",0.1,404.686,0.0404686,2.581928,464,393,584.5501,"Conifer",70907.23,45.685,-117.9233
"7406",1840020332,"Mountain View","California","CA","Santa Clara",1998,"Lightning","Lightning",0.1,404.686,0.0404686,3.059424,82739,2664,344.16,"Conifer",53086.11,37.4,-119.3133
"7407",1840020010,"Oakridge","Oregon","OR","Lane",1999,"Miscellaneous","Human",0.3,1214.058,0.1214058,3.10565,3379,601,381.96,"Conifer",53258.45,43.745,-121.6144
"7408",1840073906,"Central Heights-Midland City","Arizona","AZ","Gila",2000,"Arson","Human",0.1,404.686,0.0404686,3.647441,2774,559,0,"Shrubland",118405.8,33.4,-111.3333
"7409",1840019263,"San Carlos","Arizona","AZ","Gila",2000,"Lightning","Lightning",0.1,404.686,0.0404686,3.740225,4451,200,0,"Shrubland",82548.2,33.35,-110.75
"7410",1840019263,"San Carlos","Arizona","AZ","Gila",2000,"Children","Human",0.2,809.372,0.0809372,3.481149,4451,200,0,"Shrubland",82548.2,33.35,-111
"7411",1840026032,"Day","Florida","FL","Lafayette",2000,"Lightning","Lightning",2,8093.72,0.809372,3.332978,97,41,266.76,"Riparian",139344,30.195,-84.72167
"7412",1840020436,"Prescott","Arizona","AZ","Yavapai",2001,"Lightning","Lightning",0.1,404.686,0.0404686,3.76295,44299,380,385.02,"Conifer",82548.2,34.585,-111.3297
"7413",1840027979,"Hotevilla-Bacavi","Arizona","AZ","Navajo",2001,"Lightning","Lightning",0.1,404.686,0.0404686,3.780033,1097,36,215.91,"Shrubland",82548.2,35.9225,-112.2089
"7414",1840017418,"Belfry","Montana","MT","Carbon",2001,"Miscellaneous","Human",1.5,6070.29,0.607029,3.497613,305,70,400.41,"Conifer",134151,45.1375,-111.2375
"7415",1840017571,"Bodega Bay","California","CA","Sonoma",2001,"Lightning","Lightning",0.7,2832.802,0.2832802,2.615352,665,30,929.16,"Riparian",53086.11,38.325,-119.7697
"7416",1840020311,"Livingston","California","CA","Merced",2001,"Lightning","Lightning",0.2,809.372,0.0809372,2.493488,14896,1565,394.83,"Conifer",53086.11,37.3875,-118.9497
"7417",1840021260,"Kaycee","Wyoming","WY","Johnson",2001,"Lightning","Lightning",0.1,404.686,0.0404686,4.015709,278,244,827.19,"Conifer",134151,43.71,-110.5953
"7418",1840021545,"Trinidad","Colorado","CO","Las Animas",2002,"Lightning","Lightning",6.5,26304.59,2.630459,2.640345,8276,337,75.87,"Shrubland",144420.1,37.175,-106.86
"7419",1840024923,"Ribera","New Mexico","NM","San Miguel",2002,"Lightning","Lightning",2.5,10117.15,1.011715,3.15581,552,84,379.17,"Conifer",2253.146,35.37,-108.4142
"7420",1840021496,"Haswell","Colorado","CO","Kiowa",2002,"Lightning","Lightning",64,258999,25.8999,2.496461,68,32,348.2101,"Conifer",136644.2,38.4525,-109.0131
"7421",1840024954,"Edneyville","North Carolina","NC","Henderson",2002,"Arson","Human",0.1,404.686,0.0404686,2.845135,2549,91,357.5699,"Riparian",166115.5,35.4025,-80.01889
"7422",1840021556,"Pritchett","Colorado","CO","Baca",2003,"Lightning","Lightning",0.1,404.686,0.0404686,2.887591,131,217,512.46,"Hardwood-Conifer",144420.1,37.37,-107.2261
"7423",1840022572,"Snowflake","Arizona","AZ","Navajo",2003,"Lightning","Lightning",0.1,404.686,0.0404686,3.626694,6733,68,527.6699,"Conifer",82548.2,34.5225,-111.4264
"7424",1840021771,"Dewey-Humboldt","Arizona","AZ","Yavapai",2003,"Lightning","Lightning",0.1,404.686,0.0404686,3.463375,4137,85,463.68,"Shrubland",82548.2,34.5175,-112.4181
"7425",1840017565,"El Dorado Hills","California","CA","El Dorado",2003,"Lightning","Lightning",0.1,404.686,0.0404686,3.101278,46593,371,1272.06,"Conifer",53086.11,38.675,-119.8706
"7426",1840024602,"Madison","California","CA","Yolo",2003,"Lightning","Lightning",0.1,404.686,0.0404686,3.101278,581,145,1272.06,"Conifer",53086.11,38.675,-119.8706
"7427",1840003990,"Belcourt","North Dakota","ND","Rolette",1998,"Fireworks","Human",0.2,809.372,0.0809372,3.910718,2270,150,70.46999,"Grassland",134938.5,48.8417,-99.9846
"7428",1840002528,"Wessington Springs","South Dakota","SD","Jerauld",1997,"Fireworks","Human",1,4046.86,0.404686,3.492074,911,195,0,"Grassland",357667.9,44.0805,-99.5809
"7429",1840002844,"Fairview","South Dakota","SD","Lincoln",1996,"Debris Burning","Human",0.1,404.686,0.0404686,3.602459,74,334,0,"Grassland",192712.8,43.2222,-102.4871
"7430",1840003063,"Scotland","South Dakota","SD","Bon Homme",1994,"Fireworks","Human",0.1,404.686,0.0404686,3.923885,804,346,0,"Hardwood",357667.9,43.1481,-100.9032
"7431",1840003063,"Scotland","South Dakota","SD","Bon Homme",1997,"Children","Human",0.1,404.686,0.0404686,3.923885,804,346,0,"Grassland",357667.9,43.1481,-100.9049
"7432",1840002860,"Menno","South Dakota","SD","Hutchinson",1999,"Children","Human",0.1,404.686,0.0404686,3.953031,614,455,27.72,"Grassland",357667.9,43.2386,-100.8543
"7433",1840025320,"Emerald","Wisconsin","WI","St. Croix",1995,"Campfire","Human",0.1,404.686,0.0404686,3.710642,101,20,849.78,"Hardwood",152195.6,45.0833,-88.5668
"7434",1840021085,"Sidney","Montana","MT","Richland",1998,"Lightning","Lightning",0.3,1214.058,0.1214058,3.184724,6466,724,41.04,"Conifer",82061.98,47.7152,-114.5246
"7435",1840037492,"Camano","Washington","WA","Island",1992,"Lightning","Lightning",0.1,404.686,0.0404686,3.129106,17042,165,39.87,"Grassland",82061.98,48.1865,-118.8361
"7436",1840037116,"Nespelem Community","Washington","WA","Okanogan",1992,"Lightning","Lightning",0.1,404.686,0.0404686,3.129106,180,2,0,"Grassland",81222.71,48.1715,-118.8578
"7437",1840037116,"Nespelem Community","Washington","WA","Okanogan",1992,"Lightning","Lightning",5,20234.3,2.02343,2.847355,180,2,0,"Conifer",81222.71,48.1715,-119.4828
"7438",1840021079,"Stanwood","Washington","WA","Snohomish",1992,"Lightning","Lightning",1,4046.86,0.404686,3.061286,7354,959,245.88,"Grassland",82061.98,48.2449,-119.2245
"7439",1840037116,"Nespelem Community","Washington","WA","Okanogan",1992,"Lightning","Lightning",1.7,6879.662,0.6879662,3.030998,180,2,0,"Grassland",82061.98,48.1715,-119.2028
"7440",1840037116,"Nespelem Community","Washington","WA","Okanogan",1992,"Lightning","Lightning",1.7,6879.662,0.6879662,3.030998,180,2,0,"Grassland",82061.98,48.1715,-119.2028
"7441",1840037116,"Nespelem Community","Washington","WA","Okanogan",1992,"Lightning","Lightning",1.6,6474.976,0.6474976,3.030998,180,2,0,"Grassland",82061.98,48.1715,-119.2028
"7442",1840037116,"Nespelem Community","Washington","WA","Okanogan",1994,"Fireworks","Human",0.1,404.686,0.0404686,3.157546,180,2,0,"Grassland",81222.71,48.1715,-118.9661
"7443",1840021079,"Stanwood","Washington","WA","Snohomish",1994,"Fireworks","Human",0.1,404.686,0.0404686,3.096136,7354,959,653.2201,"Riparian",82061.98,48.2449,-118.3828
"7444",1840037116,"Nespelem Community","Washington","WA","Okanogan",1994,"Fireworks","Human",0.1,404.686,0.0404686,3.175493,180,2,0,"Grassland",81222.71,48.1715,-118.9878
"7445",1840037116,"Nespelem Community","Washington","WA","Okanogan",1994,"Fireworks","Human",0.1,404.686,0.0404686,3.175493,180,2,0,"Grassland",81222.71,48.1715,-118.9878
"7446",1840037116,"Nespelem Community","Washington","WA","Okanogan",1994,"Fireworks","Human",0.3,1214.058,0.1214058,3.153583,180,2,54.27,"Grassland",82061.98,48.1715,-119.0945
"7447",1840037116,"Nespelem Community","Washington","WA","Okanogan",1995,"Fireworks","Human",0.1,404.686,0.0404686,3.157546,180,2,0,"Grassland",81222.71,48.1715,-118.9661
"7448",1840021058,"Elmer City","Washington","WA","Okanogan",1996,"Lightning","Lightning",0.1,404.686,0.0404686,3.077884,248,402,219.42,"Conifer",82061.98,47.9999,-118.5178
"7449",1840021079,"Stanwood","Washington","WA","Snohomish",1998,"Lightning","Lightning",454.5,1839298,183.9298,3.022368,7354,959,0,"Grassland",82061.98,48.2449,-119.2742
"7450",1840021079,"Stanwood","Washington","WA","Snohomish",1999,"Debris Burning","Human",0.1,404.686,0.0404686,2.95517,7354,959,369.63,"Conifer",82061.98,48.2449,-118.5983
"7451",1840019779,"Oak Harbor","Washington","WA","Island",1999,"Lightning","Lightning",0.1,404.686,0.0404686,2.919533,35228,943,670.5899,"Conifer",82061.98,48.2965,-118.8564
"7452",1840021058,"Elmer City","Washington","WA","Okanogan",1993,"Lightning","Lightning",0.1,404.686,0.0404686,3.091793,248,402,394.2,"Conifer",82061.98,47.9999,-117.8927
"7453",1840041976,"Larch Way","Washington","WA","Snohomish",1996,"Equipment Use","Human",0.1,404.686,0.0404686,3.045419,3851,1335,147.6,"Grassland",82061.98,47.8429,-117.9655
"7454",1840028408,"Westmont","California","CA","Los Angeles",1994,"Fireworks","Human",5,20234.3,2.02343,3.355729,35266,7369,0,"Shrubland",20067.56,33.9417,-116.8175
"7455",1840028408,"Westmont","California","CA","Los Angeles",1995,"Arson","Human",0.3,1214.058,0.1214058,3.193853,35266,7369,0,"Shrubland",20067.56,33.9417,-116.8509
"7456",1840028408,"Westmont","California","CA","Los Angeles",1995,"Arson","Human",1,4046.86,0.404686,3.355729,35266,7369,0,"Shrubland",20067.56,33.9417,-116.8175
"7457",1840019115,"Chino Hills","California","CA","San Bernardino",1998,"Arson","Human",0.3,1214.058,0.1214058,3.193853,83853,724,0,"Shrubland",20067.56,33.9508,-116.825
"7458",1840019115,"Chino Hills","California","CA","San Bernardino",1999,"Arson","Human",0.1,404.686,0.0404686,3.193853,83853,724,0,"Shrubland",20067.56,33.9508,-116.8267
"7459",1840019054,"Avenal","California","CA","Kings",1998,"Arson","Human",0.1,404.686,0.0404686,2.844964,13496,267,0,"Shrubland",76656.05,36.0311,-118.8006
"7460",1840026102,"Churchill","Montana","MT","Gallatin",1994,"Campfire","Human",0.1,404.686,0.0404686,2.577173,1035,112,0,"Shrubland",357667.9,45.75,-107.4673
"7461",1840026102,"Churchill","Montana","MT","Gallatin",1995,"Debris Burning","Human",0.1,404.686,0.0404686,2.577173,1035,112,0,"Grassland",357667.9,45.75,-107.484
"7462",1840019906,"Livingston","Montana","MT","Park",1998,"Railroad","Human",0.5,2023.43,0.202343,2.430984,9050,533,0,"Grassland",357667.9,45.6666,-107.584
"7463",1840023744,"Zortman","Montana","MT","Phillips",1996,"Fireworks","Human",0.2,809.372,0.0809372,3.410897,26,2,50.13,"Shrubland",257.3588,47.9167,-108.4674
"7464",1840023744,"Zortman","Montana","MT","Phillips",1996,"Fireworks","Human",0.2,809.372,0.0809372,3.410897,26,2,50.13,"Shrubland",175125.2,47.9167,-108.4674
"7465",1840018531,"Pryor","Montana","MT","Big Horn",1999,"Debris Burning","Human",30,121405.8,12.14058,3.405048,539,5,0,"Grassland",357667.9,45.4125,-106.4673
"7466",1840017316,"Heart Butte","Montana","MT","Pondera",1995,"Arson","Human",0.1,404.686,0.0404686,3.450431,600,50,0,"Shrubland",175125.2,48.2905,-109.8138
"7467",1840017436,"Fort Washakie","Wyoming","WY","Fremont",1995,"Debris Burning","Human",2,8093.72,0.809372,2.281886,1741,32,0,"Shrubland",132757.9,43.0069,-108.776
"7468",1840026862,"Conejos","Colorado","CO","Conejos",1992,"Lightning","Lightning",0.1,404.686,0.0404686,2.838185,23,18,0,"Conifer",136644.2,37.0872,-108.4695
"7469",1840021547,"Kim","Colorado","CO","Las Animas",1994,"Lightning","Lightning",0.5,2023.43,0.202343,3.074605,70,71,272.7,"Conifer",136644.2,37.2472,-108.602
"7470",1840021545,"Trinidad","Colorado","CO","Las Animas",1999,"Smoking","Human",0.2,809.372,0.0809372,3.024806,8276,337,0,"Shrubland",136644.2,37.175,-108.6951
"7471",1840039982,"Bluewater Acres","New Mexico","NM","Cibola",1992,"Lightning","Lightning",45,182108.7,18.21087,2.633529,202,24,0,"Grassland",146787.7,35.2667,-106.5006
"7472",1840019093,"Twin Lakes","New Mexico","NM","McKinley",1992,"Lightning","Lightning",1.5,6070.29,0.607029,3.001589,1117,47,268.92,"Conifer",144420.1,35.6834,-106.5006
"7473",1840039982,"Bluewater Acres","New Mexico","NM","Cibola",1992,"Arson","Human",1,4046.86,0.404686,3.15375,202,24,145.89,"Shrubland",2253.146,35.2667,-108.5676
"7474",1840022795,"Los Ranchos de Albuquerque","New Mexico","NM","Bernalillo",1995,"Debris Burning","Human",0.2,809.372,0.0809372,3.020818,6108,529,0,"Grassland",146787.7,35.1625,-108.7131
"7475",1840019176,"Albuquerque","New Mexico","NM","Bernalillo",1998,"Lightning","Lightning",0.1,404.686,0.0404686,2.990007,761195,1155,44.37,"Grassland",146787.7,35.1053,-108.7256
"7476",1840027986,"Bluewater","Arizona","AZ","La Paz",1997,"Smoking","Human",0.1,404.686,0.0404686,3.374488,974,181,381.9601,"Conifer",82548.2,34.1681,-109.8187
"7477",1840028340,"Crest","California","CA","San Diego",1997,"Debris Burning","Human",3,12140.58,1.214058,3.13096,2765,163,0,"Riparian",118405.8,32.8,-114.6008
"7478",1840019263,"San Carlos","Arizona","AZ","Gila",1992,"Miscellaneous","Human",1,4046.86,0.404686,2.639365,4451,200,0,"Shrubland",118405.8,33.35,-112.234
"7479",1840019263,"San Carlos","Arizona","AZ","Gila",1992,"Miscellaneous","Human",0.1,404.686,0.0404686,2.683946,4451,200,0,"Riparian",118405.8,33.35,-112.284
"7480",1840022863,"Cutter","Arizona","AZ","Gila",1992,"Debris Burning","Human",0.4,1618.744,0.1618744,2.661642,45,21,0,"Shrubland",118405.8,33.3584,-112.2507
"7481",1840019263,"San Carlos","Arizona","AZ","Gila",1997,"Equipment Use","Human",0.1,404.686,0.0404686,2.639365,4451,200,0,"Shrubland",118405.8,33.35,-112.2174
"7482",1840020566,"Mesa","Arizona","AZ","Maricopa",1996,"Lightning","Lightning",0.1,404.686,0.0404686,3.449686,518012,1448,0,"Conifer",82548.2,33.4017,-109.694
"7483",1840018705,"Owyhee","Nevada","NV","Elko",1994,"Lightning","Lightning",1500,6070290,607.029,3.240653,1135,1,0,"Shrubland",140156.4,41.9166,-116.0509
"7484",1840017597,"Columbia","California","CA","Tuolumne",1992,"Equipment Use","Human",0.1,404.686,0.0404686,2.826346,2226,144,591.84,"Conifer",53086.11,38.0333,-120.351
"7485",1840017597,"Columbia","California","CA","Tuolumne",1994,"Equipment Use","Human",45,182108.7,18.21087,2.641182,2226,144,330.93,"Hardwood",76656.05,38.0333,-120.451
"7486",1840017597,"Columbia","California","CA","Tuolumne",1994,"Equipment Use","Human",730,2954208,295.4208,2.641182,2226,144,330.93,"Hardwood",76656.05,38.0333,-120.451
"7487",1840020360,"King City","California","CA","Monterey",1996,"Arson","Human",150,607029,60.7029,2.699531,15887,1395,0,"Shrubland",76656.05,36.2166,-119.0509
"7488",1840017801,"Johannesburg","California","CA","Kern",1999,"Equipment Use","Human",3,12140.58,1.214058,3.015737,119,19,0,"Barren-Rock/Sand/Clay",46559.6,35.3718,-119.6681
"7489",1840025003,"Lake Hughes","California","CA","Los Angeles",1995,"Equipment Use","Human",12,48562.32,4.856232,3.711436,520,18,0,"Shrubland",127780.3,34.6833,-117.2009
"7490",1840019139,"Randsburg","California","CA","Kern",1998,"Equipment Use","Human",0.2,809.372,0.0809372,3.974257,125,25,0,"Sparse",127780.3,35.368,-115.9181
"7491",1840025003,"Lake Hughes","California","CA","Los Angeles",1998,"Debris Burning","Human",17,68796.62,6.879662,3.365344,520,18,0,"Shrubland",127780.3,34.6833,-117.1175
"7492",1840028408,"Westmont","California","CA","Los Angeles",1999,"Lightning","Lightning",0.1,404.686,0.0404686,3.465578,35266,7369,0,"Shrubland",127780.3,33.9417,-116.1481
"7493",1840017983,"Cherry Valley","California","CA","Riverside",1999,"Lightning","Lightning",0.1,404.686,0.0404686,3.36941,8115,390,0,"Shrubland",127780.3,33.9797,-116.1633
"7494",1840017494,"French Gulch","California","CA","Shasta",1994,"Lightning","Lightning",1,4046.86,0.404686,3.227349,433,13,0,"Shrubland",53258.45,40.7166,-120.5511
"7495",1840017494,"French Gulch","California","CA","Shasta",1996,"Lightning","Lightning",8,32374.88,3.237488,3.414495,433,13,0,"Shrubland",53258.45,40.7166,-120.3511
"7496",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1992,"Fireworks","Human",130,526091.8,52.60918,3.286198,83,103,260.64,"Conifer",144420.1,38.4667,-105.3005
"7497",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1993,"Lightning","Lightning",0.1,404.686,0.0404686,3.264074,83,103,156.51,"Conifer",144420.1,38.4667,-105.3505
"7498",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1996,"Lightning","Lightning",0.1,404.686,0.0404686,2.576622,83,103,401.04,"Conifer",144420.1,38.4667,-106.0672
"7499",1840022427,"Meeker","Colorado","CO","Rio Blanco",1992,"Lightning","Lightning",0.1,404.686,0.0404686,3.084488,2252,245,20.52,"Conifer",136644.2,40.05,-108.784
"7500",1840022427,"Meeker","Colorado","CO","Rio Blanco",1993,"Lightning","Lightning",0.1,404.686,0.0404686,3.321491,2252,245,7.38,"Shrubland",136644.2,40.05,-108.6007
"7501",1840022427,"Meeker","Colorado","CO","Rio Blanco",1993,"Lightning","Lightning",0.2,809.372,0.0809372,3.27067,2252,245,83.07,"Conifer",136644.2,40.05,-108.734
"7502",1840020152,"Loveland","Colorado","CO","Larimer",1993,"Lightning","Lightning",0.1,404.686,0.0404686,2.627604,78877,885,122.85,"Shrubland",132757.9,40.4166,-107.9673
"7503",1840020152,"Loveland","Colorado","CO","Larimer",1993,"Lightning","Lightning",0.1,404.686,0.0404686,2.757079,78877,885,0,"Shrubland",132757.9,40.4166,-107.8673
"7504",1840022427,"Meeker","Colorado","CO","Rio Blanco",1993,"Lightning","Lightning",0.1,404.686,0.0404686,3.244823,2252,245,157.41,"Shrubland",136644.2,40.05,-108.4173
"7505",1840022427,"Meeker","Colorado","CO","Rio Blanco",1993,"Lightning","Lightning",0.1,404.686,0.0404686,3.206269,2252,245,194.04,"Shrubland",136644.2,40.05,-108.3006
"7506",1840022427,"Meeker","Colorado","CO","Rio Blanco",1994,"Lightning","Lightning",0.1,404.686,0.0404686,3.204816,2252,245,157.41,"Conifer",136644.2,40.05,-108.184
"7507",1840022427,"Meeker","Colorado","CO","Rio Blanco",1994,"Lightning","Lightning",0.1,404.686,0.0404686,3.234151,2252,245,0,"Shrubland",136644.2,40.05,-108.0506
"7508",1840022427,"Meeker","Colorado","CO","Rio Blanco",1994,"Lightning","Lightning",0.1,404.686,0.0404686,3.205568,2252,245,0,"Shrubland",136644.2,40.05,-108.2506
"7509",1840022427,"Meeker","Colorado","CO","Rio Blanco",1994,"Missing/Undefined","Human",0.1,404.686,0.0404686,3.205568,2252,245,196.47,"Conifer",136644.2,40.05,-108.284
"7510",1840020152,"Loveland","Colorado","CO","Larimer",1994,"Lightning","Lightning",0.1,404.686,0.0404686,2.592515,78877,885,0,"Shrubland",132757.9,40.4166,-107.9506
"7511",1840020152,"Loveland","Colorado","CO","Larimer",1995,"Lightning","Lightning",0.1,404.686,0.0404686,3.12033,78877,885,0,"Shrubland",136644.2,40.4166,-108.3506
"7512",1840022427,"Meeker","Colorado","CO","Rio Blanco",1995,"Lightning","Lightning",0.1,404.686,0.0404686,3.205192,2252,245,245.61,"Shrubland",136644.2,40.05,-108.234
"7513",1840022427,"Meeker","Colorado","CO","Rio Blanco",1995,"Lightning","Lightning",0.1,404.686,0.0404686,3.205192,2252,245,153.09,"Conifer",136644.2,40.05,-108.2173
"7514",1840038615,"Blue Sky","Colorado","CO","Morgan",1996,"Lightning","Lightning",160,647497.6,64.74976,3.015434,154,1661,41.67,"Shrubland",136644.2,40.3002,-108.6012
"7515",1840038615,"Blue Sky","Colorado","CO","Morgan",1996,"Lightning","Lightning",118,477529.5,47.75295,2.509156,154,1661,0,"Shrubland",136644.2,40.3002,-108.9354
"7516",1840022411,"Wellington","Colorado","CO","Larimer",1997,"Lightning","Lightning",17,68796.62,6.879662,2.72525,10437,1111,0,"Shrubland",132757.9,40.7,-107.984
"7517",1840022411,"Wellington","Colorado","CO","Larimer",1997,"Lightning","Lightning",0.1,404.686,0.0404686,3.269464,10437,1111,56.43,"Shrubland",132757.9,40.7,-108.5173
"7518",1840022427,"Meeker","Colorado","CO","Rio Blanco",1997,"Lightning","Lightning",0.1,404.686,0.0404686,3.204816,2252,245,0,"Shrubland",136644.2,40.05,-108.2006
"7519",1840021417,"Rangely","Colorado","CO","Rio Blanco",1998,"Lightning","Lightning",1,4046.86,0.404686,3.183089,2263,203,214.65,"Conifer",136644.2,40.0861,-108.2673
"7520",1840022427,"Meeker","Colorado","CO","Rio Blanco",1999,"Miscellaneous","Human",356,1440682,144.0682,2.753439,2252,245,0,"Shrubland",144420.1,40.05,-106.1492
"7521",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1994,"Lightning","Lightning",0.2,809.372,0.0809372,2.589359,83,103,6.39,"Riparian",136644.2,38.4667,-108.8507
"7522",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1994,"Lightning","Lightning",0.1,404.686,0.0404686,2.585951,83,103,0,"Shrubland",136644.2,38.4667,-108.8173
"7523",1840022434,"Vail","Colorado","CO","Eagle",1999,"Lightning","Lightning",0.1,404.686,0.0404686,2.815405,5964,449,0,"Shrubland",144420.1,39.6386,-106.8989
"7524",1840020269,"Rocky Ford","Colorado","CO","Otero",1992,"Lightning","Lightning",0.1,404.686,0.0404686,2.832017,4011,886,280.8,"Conifer",136644.2,38.05,-108.4506
"7525",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1993,"Lightning","Lightning",0.1,404.686,0.0404686,2.444755,83,103,284.94,"Conifer",136644.2,38.4667,-107.6839
"7526",1840020269,"Rocky Ford","Colorado","CO","Otero",1994,"Lightning","Lightning",0.1,404.686,0.0404686,2.271574,4011,886,58.59,"Conifer",136644.2,38.05,-108.9507
"7527",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1994,"Lightning","Lightning",0.1,404.686,0.0404686,2.585951,83,103,111.24,"Shrubland",136644.2,38.4667,-108.8007
"7528",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1994,"Lightning","Lightning",0.1,404.686,0.0404686,2.609542,83,103,177.84,"Grassland",136644.2,38.4667,-108.7507
"7529",1840022507,"Sheridan Lake","Colorado","CO","Kiowa",1994,"Lightning","Lightning",0.1,404.686,0.0404686,2.658239,83,103,311.49,"Shrubland",136644.2,38.4667,-108.6673
"7530",1840020269,"Rocky Ford","Colorado","CO","Otero",1995,"Lightning","Lightning",0.1,404.686,0.0404686,2.30254,4011,886,0,"Shrubland",136644.2,38.05,-108.884
"7531",1840020062,"Richfield","Idaho","ID","Lincoln",1996,"Equipment Use","Human",2,8093.72,0.809372,3.342053,496,291,0,"Shrubland",53638.43,43.0521,-115.9845
"7532",1840020086,"Hazelton","Idaho","ID","Jerome",1996,"Lightning","Lightning",5,20234.3,2.02343,3.524996,821,881,44.19,"Conifer",140156.4,42.5952,-112.3175
"7533",1840018397,"Woods Bay","Montana","MT","Lake",1999,"Lightning","Lightning",20,80937.2,8.09372,3.310275,810,230,0,"Grassland",175125.2,48.0083,-110.2274
"7534",1840017393,"Big Sky","Montana","MT","Gallatin",1994,"Lightning","Lightning",5,20234.3,2.02343,3.391835,3058,9,27.99,"Grassland",357667.9,45.2592,-106.6759
"7535",1840019906,"Livingston","Montana","MT","Park",1998,"Lightning","Lightning",10,40468.6,4.04686,2.748515,9050,533,10.71,"Grassland",357667.9,45.6666,-109.034
"7536",1840020183,"Ely","Nevada","NV","White Pine",1995,"Smoking","Human",1,4046.86,0.404686,2.953566,4392,202,0,"Shrubland",308869.7,39.2649,-119.6293
"7537",1840020183,"Ely","Nevada","NV","White Pine",1996,"Lightning","Lightning",185.5,750692.5,75.06925,3.035813,4392,202,0,"Shrubland",308869.7,39.2649,-119.6677
"7538",1840033829,"Indian Hills","Nevada","NV","Douglas",1996,"Lightning","Lightning",0.1,404.686,0.0404686,3.962511,6104,161,0,"Shrubland",308869.7,39.0894,-115.1581
"7539",1840020364,"Las Vegas","Nevada","NV","Clark",1995,"Fireworks","Human",3,12140.58,1.214058,3.42645,2104198,1773,0,"Sparse",127780.3,36.2333,-115.3342
"7540",1840020364,"Las Vegas","Nevada","NV","Clark",1995,"Lightning","Lightning",0.1,404.686,0.0404686,3.851207,2104198,1773,48.24,"Riparian",127780.3,36.2333,-115.4675
"7541",1840020364,"Las Vegas","Nevada","NV","Clark",1996,"Lightning","Lightning",0.1,404.686,0.0404686,3.851207,2104198,1773,122.13,"Conifer",127780.3,36.2333,-115.4508
"7542",1840018991,"Newcomb","New Mexico","NM","San Juan",1994,"Smoking","Human",0.1,404.686,0.0404686,2.191624,359,23,0,"Conifer",146787.7,36.2834,-105.7672
"7543",1840020054,"Klamath Falls","Oregon","OR","Klamath",1994,"Equipment Use","Human",0.1,404.686,0.0404686,3.471086,43246,419,0,"Riparian",53258.45,42.2191,-120.2677
"7544",1840017438,"Glide","Oregon","OR","Douglas",1996,"Lightning","Lightning",0.3,1214.058,0.1214058,2.8086,1366,52,0,"Shrubland",140156.4,43.3029,-121.0844
"7545",1840017438,"Glide","Oregon","OR","Douglas",1996,"Lightning","Lightning",0.1,404.686,0.0404686,2.8086,1366,52,0,"Shrubland",140156.4,43.3029,-121.0844
"7546",1840017438,"Glide","Oregon","OR","Douglas",1996,"Lightning","Lightning",0.1,404.686,0.0404686,2.8086,1366,52,0,"Shrubland",140156.4,43.3029,-121.1039
"7547",1840037245,"Halchita","Utah","UT","San Juan",1998,"Lightning","Lightning",0.5,2023.43,0.202343,3.304629,408,9,65.24999,"Shrubland",136644.2,37.1314,-112.1677
